date,cloud_cover,weather_desc,precip_mm,min_temp,max_temp,wind_speed
2012-04-01,12,Sunny,4.4,17,28,4
2012-04-02,4,Sunny,1.6,18,29,4
2012-04-03,5,Sunny,6.1,17,29,6
2012-04-04,10,Sunny,31.6,18,27,6
2012-04-05,16,"Moderate or heavy rain shower",25.0,14,24,10
2012-04-06,51,"Moderate rain at times",27.1,14,18,7
2012-04-07,48,"Light rain shower",28.2,15,21,7
2012-04-08,65,"Moderate or heavy rain shower",42.5,16,20,5
2012-04-09,100,"Moderate or heavy rain shower",42.4,14,20,7
2012-04-10,54,"Patchy light rain",26.5,16,20,5
2012-04-11,47,"Light rain shower",34.1,17,22,6
2012-04-12,77,"Moderate or heavy rain shower",45.7,17,20,7
2012-04-13,17,"Moderate or heavy rain shower",23.1,16,23,9
2012-04-14,9,"Patchy rain nearby",12.5,15,24,8
2012-04-15,12,"Patchy rain nearby",18.9,17,24,10
2012-04-16,65,"Moderate or heavy rain shower",14.4,15,23,10
2012-04-17,11,"Patchy rain nearby",9.4,17,24,9
2012-04-18,11,"Patchy rain nearby",16.0,18,24,10
2012-04-19,10,"Moderate or heavy rain shower",15.7,18,25,9
2012-04-20,18,"Patchy rain nearby",12.7,18,25,4
2012-04-21,24,"Moderate or heavy rain shower",28.7,18,25,6
2012-04-22,22,"Moderate or heavy rain shower",12.8,18,25,12
2012-04-23,5,Sunny,4.2,18,25,14
2012-04-24,8,"Patchy rain nearby",8.1,19,25,13
2012-04-25,11,"Patchy rain nearby",20.5,18,25,9
2012-04-26,9,"Moderate or heavy rain shower",25.8,17,26,8
2012-04-27,14,"Patchy rain nearby",23.6,18,25,9
2012-04-28,10,"Patchy light rain in area with thunder",22.2,18,24,9
2012-04-29,5,"Patchy rain nearby",12.1,18,25,11
2012-04-30,12,"Moderate or heavy rain shower",28.3,18,23,9
2012-05-01,6,"Patchy light rain in area with thunder",27.0,16,24,8
2012-05-02,18,"Moderate or heavy rain shower",21.8,17,24,6
2012-05-03,9,"Patchy rain nearby",9.0,15,24,7
2012-05-04,48,"Moderate or heavy rain shower",14.7,17,24,5
2012-05-05,8,Sunny,4.0,17,26,4
2012-05-06,7,Sunny,5.5,17,28,4
2012-05-07,4,Sunny,1.1,17,29,4
2012-05-08,8,Sunny,8.1,19,29,6
2012-05-09,14,Sunny,11.0,19,29,5
2012-05-10,14,Sunny,2.6,19,28,5
2012-05-11,19,"Patchy rain nearby",9.3,20,28,7
2012-05-12,71,"Light rain shower",22.5,20,25,8
2012-05-13,58,"Light rain shower",15.2,20,23,8
2012-05-14,21,"Patchy rain nearby",6.3,19,25,9
2012-05-15,33,"Patchy rain nearby",11.5,20,26,9
2012-05-16,10,"Patchy rain nearby",16.8,18,26,8
2012-05-17,9,"Patchy rain nearby",9.4,17,26,6
2012-05-18,14,"Patchy rain nearby",12.2,20,28,5
2012-05-19,18,"Patchy rain nearby",7.5,20,27,6
2012-05-20,45,"Light rain shower",19.2,20,26,5
2012-05-21,40,"Patchy rain nearby",7.6,21,27,8
2012-05-22,29,"Patchy rain nearby",6.2,20,27,8
2012-05-23,27,"Patchy rain nearby",8.5,21,26,9
2012-05-24,43,"Light rain shower",10.8,21,25,8
2012-05-25,24,"Patchy rain nearby",10.7,21,28,6
2012-05-26,41,"Patchy rain nearby",12.4,22,27,6
2012-05-27,53,"Light rain shower",17.3,21,25,6
2012-05-28,37,"Partly Cloudy ",12.4,21,29,5
2012-05-29,33,"Partly Cloudy ",13.5,23,29,5
2012-05-30,51,"Light rain shower",37.3,20,28,6
2012-05-31,62,"Light rain shower",76.0,21,27,5
2012-06-01,100,"Moderate rain",85.8,19,22,5
2012-06-02,100,"Moderate rain",46.8,19,22,7
2012-06-03,89,"Torrential rain shower",34.4,19,23,10
2012-06-04,85,"Light rain shower",11.5,20,23,8
2012-06-05,17,"Moderate or heavy rain shower",27.6,20,26,8
2012-06-06,42,"Moderate or heavy rain shower",26.4,20,24,6
2012-06-07,31,"Patchy rain nearby",11.7,20,26,6
2012-06-08,36,"Patchy rain nearby",13.3,21,25,5
2012-06-09,46,"Patchy rain nearby",12.9,20,29,6
2012-06-10,42,"Light rain shower",9.6,20,25,6
2012-06-11,54,"Light rain shower",10.3,20,25,6
2012-06-12,32,"Patchy rain nearby",13.2,20,27,7
2012-06-13,68,"Light rain shower",11.1,19,25,8
2012-06-14,96,"Heavy rain",58.1,19,23,9
2012-06-15,75,"Moderate or heavy rain shower",72.7,19,22,9
2012-06-16,87,"Moderate rain",38.0,20,22,8
2012-06-17,49,"Patchy rain nearby",6.4,18,25,4
2012-06-18,38,"Partly Cloudy ",30.6,20,29,3
2012-06-19,65,"Cloudy ",13.4,21,26,6
2012-06-20,53,"Light rain shower",8.9,19,26,9
2012-06-21,78,"Light rain",21.7,19,24,7
2012-06-22,100,"Heavy rain",32.7,19,22,10
2012-06-23,100,"Heavy rain",51.8,19,24,8
2012-06-24,100,"Moderate rain",50.3,19,21,8
2012-06-25,96,"Heavy rain",60.6,18,21,10
2012-06-26,64,"Patchy light rain",14.0,19,21,12
2012-06-27,64,"Light rain shower",13.7,19,23,9
2012-06-28,83,"Moderate rain",12.0,20,23,6
2012-06-29,62,"Light rain shower",24.9,20,28,6
2012-06-30,34,"Partly Cloudy ",20.2,22,29,5
2012-07-01,42,"Light rain shower",13.9,21,26,5
2012-07-02,48,"Patchy rain nearby",14.1,20,27,8
2012-07-03,54,"Light rain shower",10.1,18,25,9
2012-07-04,96,"Moderate rain",16.4,19,22,9
2012-07-05,56,"Patchy light drizzle",13.2,20,24,8
2012-07-06,80,"Light rain shower",9.4,20,24,9
2012-07-07,74,"Patchy light drizzle",12.5,20,24,6
2012-07-08,47,"Patchy light drizzle",13.9,19,25,10
2012-07-09,74,"Patchy light drizzle",3.1,19,24,9
2012-07-10,37,"Partly Cloudy ",4.9,18,24,9
2012-07-11,59,"Patchy light drizzle",8.1,19,24,9
2012-07-12,89,"Moderate rain",19.3,19,24,8
2012-07-13,96,"Heavy rain",33.0,19,23,9
2012-07-14,93,"Light rain",58.4,19,22,9
2012-07-15,77,"Light rain shower",21.2,18,22,10
2012-07-16,100,"Heavy rain",51.6,19,21,10
2012-07-17,95,"Heavy rain",106.8,19,22,8
2012-07-18,79,"Light rain shower",30.9,19,22,8
2012-07-19,100,"Heavy rain",62.1,18,21,5
2012-07-20,93,"Moderate rain",26.5,20,24,7
2012-07-21,33,"Patchy rain nearby",15.0,18,25,9
2012-07-22,89,"Light rain",24.5,19,22,10
2012-07-23,98,"Moderate rain",25.3,19,22,10
2012-07-24,96,"Moderate rain",32.4,20,23,6
2012-07-25,72,"Patchy light drizzle",6.3,20,24,7
2012-07-26,55,"Partly Cloudy ",12.1,20,28,9
2012-07-27,60,"Light rain shower",11.1,18,25,10
2012-07-28,89,"Light rain",23.0,20,22,8
2012-07-29,100,"Heavy rain",75.9,19,23,8
2012-07-30,80,"Light rain",7.6,18,23,9
2012-07-31,68,"Cloudy ",9.8,22,26,8
2012-08-01,62,"Patchy light drizzle",13.1,19,24,7
2012-08-02,92,"Light rain",41.8,20,23,6
2012-08-03,36,"Patchy rain nearby",20.2,19,26,5
2012-08-04,36,"Patchy rain nearby",31.4,20,29,7
2012-08-05,41,"Patchy rain nearby",23.6,19,28,9
2012-08-06,48,"Patchy light drizzle",14.2,19,24,10
2012-08-07,93,"Moderate rain",16.4,19,23,9
2012-08-08,100,"Moderate rain",15.8,20,22,5
2012-08-09,70,"Light rain shower",10.0,20,28,7
2012-08-10,42,"Patchy rain nearby",12.4,19,28,8
2012-08-11,52,"Patchy light rain",15.1,19,23,9
2012-08-12,48,"Patchy light rain",54.5,19,25,8
2012-08-13,95,"Moderate rain",52.7,18,22,7
2012-08-14,59,"Partly Cloudy ",6.7,20,24,6
2012-08-15,65,"Light rain shower",20.6,20,25,8
2012-08-16,33,"Partly Cloudy ",38.6,22,28,6
2012-08-17,58,"Light rain shower",13.3,20,29,6
2012-08-18,77,"Light rain shower",5.2,20,28,6
2012-08-19,76,"Cloudy ",8.7,19,25,10
2012-08-20,100,"Heavy rain",164.8,17,20,9
2012-08-21,100,"Heavy rain",128.3,18,19,13
2012-08-22,100,"Heavy rain",60.4,18,21,8
2012-08-23,86,"Light drizzle",8.6,18,22,5
2012-08-24,100,"Moderate rain",15.7,20,22,5
2012-08-25,80,"Moderate rain",11.3,20,24,5
2012-08-26,51,"Light rain shower",17.9,20,26,8
2012-08-27,39,"Partly Cloudy ",11.2,20,25,8
2012-08-28,69,"Patchy light drizzle",17.7,21,23,6
2012-08-29,58,"Light rain shower",25.4,19,25,5
2012-08-30,96,"Moderate rain",20.2,19,24,6
2012-08-31,59,"Patchy light drizzle",6.5,20,25,8
2012-09-01,74,"Light rain shower",8.3,19,23,7
2012-09-02,84,"Light rain",19.3,20,23,5
2012-09-03,91,"Heavy rain",48.7,21,22,4
2012-09-04,80,"Light drizzle",15.4,17,22,4
2012-09-05,99,"Heavy rain",64.1,19,22,4
2012-09-06,40,"Patchy light rain",25.5,20,24,4
2012-09-07,31,"Patchy rain nearby",35.8,22,27,6
2012-09-08,13,"Patchy light rain in area with thunder",41.2,22,28,5
2012-09-09,49,"Moderate or heavy rain shower",24.9,20,25,6
2012-09-10,64,"Cloudy ",16.3,19,27,8
2012-09-11,69,"Patchy light drizzle",8.9,18,23,8
2012-09-12,88,"Moderate rain",27.3,18,21,8
2012-09-13,92,"Moderate rain",22.7,18,22,9
2012-09-14,100,"Moderate rain",29.7,17,21,6
2012-09-15,86,"Light rain",38.4,18,21,8
2012-09-16,100,"Heavy rain",63.6,17,21,11
2012-09-17,67,"Light rain shower",9.6,18,22,4
2012-09-18,92,"Moderate rain",26.4,19,21,8
2012-09-19,62,"Patchy light drizzle",8.5,18,22,11
2012-09-20,87,"Light rain",7.2,18,22,9
2012-09-21,95,"Light rain",7.4,19,21,10
2012-09-22,75,"Light rain shower",3.8,19,23,8
2012-09-23,57,"Partly Cloudy ",7.6,18,23,7
2012-09-24,37,"Partly Cloudy ",7.0,21,25,5
2012-09-25,40,"Patchy rain nearby",7.9,20,25,4
2012-09-26,36,"Patchy rain nearby",24.6,18,26,4
2012-09-27,39,"Light rain shower",21.7,20,23,3
2012-09-28,75,"Light rain shower",11.5,20,25,4
2012-09-29,36,"Partly Cloudy ",19.5,21,26,5
2012-09-30,44,"Patchy rain nearby",5.8,21,26,5
2012-10-01,11,Sunny,2.8,19,27,5
2012-10-02,46,"Partly Cloudy ",5.7,18,24,6
2012-10-03,29,"Partly Cloudy ",6.8,17,25,7
2012-10-04,82,"Light rain",22.6,17,21,7
2012-10-05,99,"Light drizzle",6.8,18,21,5
2012-10-06,46,"Patchy rain nearby",4.3,18,24,3
2012-10-07,34,"Patchy rain nearby",12.5,17,26,4
2012-10-08,36,"Patchy rain nearby",45.2,18,26,3
2012-10-09,100,"Moderate rain",51.2,18,20,4
2012-10-10,76,Mist,28.5,17,21,4
2012-10-11,89,"Heavy rain",30.4,18,21,5
2012-10-12,61,"Patchy light drizzle",4.0,16,21,6
2012-10-13,56,"Partly Cloudy ",1.1,18,24,3
2012-10-14,38,"Patchy rain nearby",0.9,16,23,4
2012-10-15,16,Sunny,1.4,16,24,4
2012-10-16,21,Sunny,0.8,16,24,4
2012-10-17,13,"Patchy rain nearby",2.7,15,24,4
2012-10-18,19,"Patchy rain nearby",3.5,13,24,5
2012-10-19,30,"Partly Cloudy ",1.0,15,24,3
2012-10-20,29,"Partly Cloudy ",0.6,17,24,4
2012-10-21,59,"Partly Cloudy ",1.0,15,24,4
2012-10-22,15,Sunny,0.1,15,24,4
2012-10-23,3,Sunny,0.2,14,25,4
2012-10-24,16,Sunny,1.0,13,24,4
2012-10-25,32,"Partly Cloudy ",0.7,15,23,5
2012-10-26,29,"Partly Cloudy ",1.1,16,22,5
2012-10-27,17,Sunny,1.9,15,23,5
2012-10-28,13,"Patchy rain nearby",4.4,14,23,4
2012-10-29,9,Sunny,2.0,16,24,5
2012-10-30,11,Sunny,0.6,15,25,4
2012-10-31,5,Sunny,0.1,13,25,4
2012-11-01,3,Sunny,0.0,11,25,4
2012-11-02,18,Sunny,0.1,14,23,4
2012-11-03,28,"Partly Cloudy ",2.2,16,23,4
2012-11-04,70,"Patchy light drizzle",7.1,16,18,4
2012-11-05,100,"Moderate rain",31.4,15,16,3
2012-11-06,100,"Moderate rain",26.7,14,18,4
2012-11-07,76,"Light rain shower",4.0,13,18,5
2012-11-08,25,"Partly Cloudy ",0.3,9,20,4
2012-11-09,16,Sunny,0.5,14,20,5
2012-11-10,10,Sunny,0.1,12,21,4
2012-11-11,13,Sunny,0.8,9,21,4
2012-11-12,29,"Partly Cloudy ",1.7,9,21,4
2012-11-13,12,Sunny,0.4,8,21,4
2012-11-14,6,Sunny,0.0,12,21,4
2012-11-15,14,Sunny,1.0,14,20,5
2012-11-16,3,Sunny,0.0,15,22,6
2012-11-17,0,Sunny,0.0,10,24,5
2012-11-18,6,Sunny,0.0,11,23,4
2012-11-19,3,Sunny,0.0,10,23,3
2012-11-20,22,Sunny,1.0,10,22,3
2012-11-21,28,"Partly Cloudy ",0.9,9,21,3
2012-11-22,7,Sunny,0.0,10,21,3
2012-11-23,28,"Partly Cloudy ",0.0,12,20,4
2012-11-24,30,"Partly Cloudy ",0.2,9,20,5
2012-11-25,5,Sunny,0.0,12,20,5
2012-11-26,73,"Cloudy ",0.6,12,17,4
2012-11-27,59,"Partly Cloudy ",1.3,13,16,4
2012-11-28,55,"Patchy light drizzle",1.3,13,17,4
2012-11-29,47,"Partly Cloudy ",0.2,8,19,4
2012-11-30,7,Sunny,0.1,12,20,5
2012-12-01,23,Sunny,0.4,13,19,4
2012-12-02,10,Sunny,0.0,11,20,4
2012-12-03,8,Sunny,0.0,11,21,5
2012-12-04,21,Sunny,0.2,9,20,3
2012-12-05,11,Sunny,0.1,10,20,3
2012-12-06,56,"Partly Cloudy ",0.4,11,20,3
2012-12-07,98,"Light drizzle",3.5,14,17,2
2012-12-08,93,"Light drizzle",1.8,10,16,5
2012-12-09,80,"Cloudy ",0.8,7,17,5
2012-12-10,5,Sunny,0.0,7,19,3
2012-12-11,44,"Partly Cloudy ",0.3,8,18,3
2012-12-12,6,Sunny,2.3,6,19,4
2012-12-13,19,Sunny,0.6,8,17,4
2012-12-14,29,"Partly Cloudy ",0.4,9,17,4
2012-12-15,42,"Partly Cloudy ",0.3,10,18,4
2012-12-16,12,Sunny,0.1,8,18,3
2012-12-17,16,Sunny,0.4,8,18,4
2012-12-18,9,Sunny,0.0,9,19,3
2012-12-19,35,"Partly Cloudy ",0.7,10,17,3
2012-12-20,14,Sunny,0.0,7,17,4
2012-12-21,5,Sunny,0.0,10,17,4
2012-12-22,14,Sunny,0.0,11,18,5
2012-12-23,0,Sunny,0.0,11,19,7
2012-12-24,0,Sunny,0.0,7,20,4
2012-12-25,3,Sunny,0.0,6,18,4
2012-12-26,9,Sunny,0.0,9,16,5
2012-12-27,0,Sunny,0.0,6,18,4
2012-12-28,0,Sunny,0.0,5,19,3
2012-12-29,9,Sunny,0.0,6,17,3
2012-12-30,6,Sunny,0.0,6,18,3
2012-12-31,14,Sunny,0.0,7,17,4
2012-01-01,16,Sunny,3.9,10,20,5
2012-01-02,99,"Light rain",20.3,11,14,4
2012-01-03,91,"Light drizzle",2.0,9,13,6
2012-01-04,26,"Partly Cloudy ",1.3,6,15,6
2012-01-05,15,Sunny,0.9,8,16,3
2012-01-06,23,Sunny,1.2,8,16,3
2012-01-07,19,Sunny,1.3,7,16,3
2012-01-08,34,"Partly Cloudy ",1.3,11,16,5
2012-01-09,48,"Partly Cloudy ",2.9,7,15,5
2012-01-10,58,"Light rain shower",8.1,8,16,4
2012-01-11,9,Sunny,1.4,6,16,4
2012-01-12,12,Sunny,0.3,6,15,4
2012-01-13,10,Sunny,0.6,6,15,4
2012-01-14,11,Sunny,1.1,7,14,5
2012-01-15,37,"Partly Cloudy ",0.4,7,14,4
2012-01-16,5,Sunny,0.0,6,15,4
2012-01-17,30,"Partly Cloudy ",0.3,7,15,5
2012-01-18,47,"Partly Cloudy ",2.0,6,15,10
2012-01-19,9,Sunny,2.1,7,16,4
2012-01-20,37,"Partly Cloudy ",3.1,7,15,7
2012-01-21,20,Sunny,0.4,8,15,5
2012-01-22,22,Sunny,0.0,7,15,5
2012-01-23,5,Sunny,0.0,7,16,4
2012-01-24,21,Sunny,0.1,6,19,4
2012-01-25,12,Sunny,0.0,5,16,4
2012-01-26,4,Sunny,0.0,7,17,4
2012-01-27,0,Sunny,0.0,8,19,5
2012-01-28,6,Sunny,0.0,9,18,4
2012-01-29,17,Sunny,0.2,10,17,4
2012-01-30,4,Sunny,0.0,10,18,5
2012-01-31,2,Sunny,0.0,10,18,4
2012-02-01,4,Sunny,0.0,6,19,4
2012-02-02,5,Sunny,0.0,9,17,4
2012-02-03,4,Sunny,0.0,9,19,4
2012-02-04,2,Sunny,0.0,9,21,4
2012-02-05,6,Sunny,0.0,9,20,6
2012-02-06,0,Sunny,0.0,9,21,6
2012-02-07,7,Sunny,0.0,10,20,5
2012-02-08,4,Sunny,0.0,11,21,3
2012-02-09,28,"Partly Cloudy ",2.3,10,19,9
2012-02-10,3,Sunny,0.0,10,19,9
2012-02-11,3,Sunny,0.0,9,19,4
2012-02-12,9,Sunny,0.0,6,18,4
2012-02-13,0,Sunny,0.0,10,20,4
2012-02-14,12,Sunny,0.0,10,20,4
2012-02-15,6,Sunny,0.0,12,22,5
2012-02-16,15,Sunny,0.1,12,22,4
2012-02-17,30,"Partly Cloudy ",3.3,11,22,7
2012-02-18,5,Sunny,0.0,10,21,4
2012-02-19,6,Sunny,0.1,9,21,6
2012-02-20,4,Sunny,0.0,9,21,4
2012-02-21,8,Sunny,0.0,10,21,5
2012-02-22,11,Sunny,0.0,10,22,5
2012-02-23,9,Sunny,0.0,14,23,8
2012-02-24,0,Sunny,0.0,11,25,7
2012-02-25,0,Sunny,0.0,13,25,8
2012-02-26,0,Sunny,0.0,9,24,12
2012-02-27,0,Sunny,0.0,10,24,5
2012-02-28,0,Sunny,0.0,11,23,12
2012-03-01,14,Sunny,0.5,8,19,9
2012-03-02,5,Sunny,2.1,10,21,8
2012-03-03,11,"Patchy rain nearby",11.6,8,19,9
2012-03-04,10,Sunny,1.9,10,19,5
2012-03-05,24,Sunny,0.4,12,20,4
2012-03-06,18,"Patchy rain nearby",5.5,14,20,9
2012-03-07,8,"Patchy rain nearby",5.9,14,21,14
2012-03-08,7,Sunny,2.6,11,21,9
2012-03-09,5,Sunny,0.6,12,22,7
2012-03-10,5,Sunny,0.0,14,23,4
2012-03-11,3,Sunny,0.0,12,25,5
2012-03-12,0,Sunny,0.0,12,26,8
2012-03-13,10,Sunny,1.1,13,24,7
2012-03-14,14,Sunny,3.1,14,23,10
2012-03-15,4,Sunny,0.0,12,23,14
2012-03-16,3,Sunny,0.0,12,22,5
2012-03-17,2,Sunny,0.0,15,24,4
2012-03-18,0,Sunny,0.0,13,25,5
2012-03-19,7,Sunny,0.0,13,26,4
2012-03-20,9,Sunny,0.1,15,27,5
2012-03-21,18,"Patchy rain nearby",5.9,17,25,6
2012-03-22,16,Sunny,0.0,18,26,13
2012-03-23,4,Sunny,0.0,14,27,6
2012-03-24,3,Sunny,0.0,12,27,5
2012-03-25,0,Sunny,0.0,14,28,6
2012-03-26,8,Sunny,2.2,16,27,6
2012-03-27,14,Sunny,0.4,17,26,11
2012-03-28,10,Sunny,0.0,18,26,9
2012-03-29,5,Sunny,2.2,17,26,14
2012-03-30,3,Sunny,2.6,18,27,10
2012-03-31,5,"Patchy rain nearby",16.3,19,26,5
